,date,temperature
5659,2019-06-01,21.1
5660,2019-06-01,21.1
5661,2019-06-01,15.6
5662,2019-06-01,17.2
5663,2019-06-01,4.4
5664,2019-06-01,29.4
5665,2019-06-01,12.8
5666,2019-06-01,31.7
5667,2019-06-01,15.0
5668,2019-06-01,21.1
5669,2019-06-01,10.6
5670,2019-06-01,24.4
5671,2019-06-01,10.6
5672,2019-06-01,30.0
5673,2019-06-01,16.1
5674,2019-06-01,27.8
5675,2019-06-01,10.6
5676,2019-06-01,32.2
5677,2019-06-01,16.7
5678,2019-06-01,24.4
5679,2019-06-01,9.4
5680,2019-06-01,17.2
5681,2019-06-01,3.3
5682,2019-06-01,31.7
5683,2019-06-01,15.6
5684,2019-06-01,31.1
5685,2019-06-01,15.6
5686,2019-06-01,31.1
5687,2019-06-01,12.2
5688,2019-06-01,15.6
5689,2019-06-01,2.2
5690,2019-06-01,20.6
5691,2019-06-01,11.7
5692,2019-06-01,14.4
5693,2019-06-01,0.0
5694,2019-06-01,24.4
5695,2019-06-01,7.8
5696,2019-06-01,31.1
5697,2019-06-01,16.7
5698,2019-06-01,12.2
5699,2019-06-01,0.0
5700,2019-06-01,29.4
5701,2019-06-01,12.2
5702,2019-06-01,29.4
5703,2019-06-01,12.2
5704,2019-06-01,35.6
5705,2019-06-01,20.0
5706,2019-06-01,30.6
5707,2019-06-01,13.9
5708,2019-06-01,18.3
5709,2019-06-01,6.1
5710,2019-06-01,17.2
5711,2019-06-01,10.6
5712,2019-06-01,27.2
5713,2019-06-01,14.4
5714,2019-06-01,24.4
5715,2019-06-01,10.6
5716,2019-06-01,21.7
5717,2019-06-01,15.0
5718,2019-06-01,20.0
5719,2019-06-01,7.2
5720,2019-06-01,25.0
5721,2019-06-01,11.7
5722,2019-06-01,23.9
5723,2019-06-01,12.8
5724,2019-06-01,29.4
5725,2019-06-01,9.4
5726,2019-06-01,36.1
5727,2019-06-01,16.7
5728,2019-06-01,29.4
5729,2019-06-01,15.6
5730,2019-06-01,17.8
5731,2019-06-01,15.6
5732,2019-06-01,19.4
5733,2019-06-01,11.7
5734,2019-06-01,18.9
5735,2019-06-01,15.0
5736,2019-06-01,34.4
5737,2019-06-01,21.1
5738,2019-06-01,22.2
5739,2019-06-01,11.7
5740,2019-06-01,33.3
5741,2019-06-01,17.2
5742,2019-06-01,33.9
5743,2019-06-01,18.3
5744,2019-06-01,16.7
5745,2019-06-01,13.3
5746,2019-06-01,26.7
5747,2019-06-01,7.8
5748,2019-06-01,30.0
5749,2019-06-01,12.8
5750,2019-06-01,20.6
5751,2019-06-01,11.1
5752,2019-06-01,28.3
5753,2019-06-01,18.9
5754,2019-06-01,35.6
5755,2019-06-01,22.2
5756,2019-06-01,24.4
5757,2019-06-01,13.9
5758,2019-06-01,28.9
5759,2019-06-01,10.6
5760,2019-06-01,29.4
5761,2019-06-01,11.1
5762,2019-06-01,25.0
5763,2019-06-01,10.0
5764,2019-06-01,27.2
5765,2019-06-01,10.0
5766,2019-06-01,18.3
5767,2019-06-01,3.3
5768,2019-06-01,32.2
5769,2019-06-01,12.8
5770,2019-06-01,23.9
5771,2019-06-01,8.3
5772,2019-06-01,20.6
5773,2019-06-01,14.4
5774,2019-06-01,18.9
5775,2019-06-01,14.4
5776,2019-06-01,24.4
5777,2019-06-01,12.8
5778,2019-06-01,19.4
5779,2019-06-01,11.1
5780,2019-06-01,28.3
5781,2019-06-01,6.7
5782,2019-06-01,18.9
5783,2019-06-01,15.6
5784,2019-06-01,24.4
5785,2019-06-01,13.9
5786,2019-06-01,21.7
5787,2019-06-01,11.1
5788,2019-06-01,20.0
5789,2019-06-01,15.6
5790,2019-06-01,20.6
5791,2019-06-01,13.3
5792,2019-06-01,17.8
5793,2019-06-01,12.2
5794,2019-06-01,25.0
5795,2019-06-01,8.9
5796,2019-06-01,15.6
5797,2019-06-01,11.1
5798,2019-06-01,30.0
5799,2019-06-01,14.4
5800,2019-06-01,32.2
5801,2019-06-01,17.2
5802,2019-06-01,23.9
5803,2019-06-01,13.9
5804,2019-06-01,25.0
5805,2019-06-01,10.6
5806,2019-06-01,26.7
5807,2019-06-01,10.0
5808,2019-06-01,17.8
5809,2019-06-01,3.9
5810,2019-06-01,29.4
5811,2019-06-01,12.2
5812,2019-06-01,32.2
5813,2019-06-01,10.0
5814,2019-06-01,26.1
5815,2019-06-01,8.9
5816,2019-06-01,22.2
5817,2019-06-01,7.2
5818,2019-06-01,21.7
5819,2019-06-01,12.8
5820,2019-06-01,15.6
5821,2019-06-01,2.2
5822,2019-06-01,15.0
5823,2019-06-01,28.9
5824,2019-06-01,18.3
5825,2019-06-01,29.4
5826,2019-06-01,12.8
5827,2019-06-01,30.6
5828,2019-06-01,11.1
5829,2019-06-01,33.3
5830,2019-06-01,13.3
5831,2019-06-01,29.4
5832,2019-06-01,10.0
5833,2019-06-01,33.3
5834,2019-06-01,18.9
5835,2019-06-01,25.0
5836,2019-06-01,7.8
5837,2019-06-01,31.1
5838,2019-06-01,17.2
5839,2019-06-01,32.2
5840,2019-06-01,18.9
5841,2019-06-01,21.1
5842,2019-06-01,10.6
5843,2019-06-01,18.3
5844,2019-06-01,14.4
5845,2019-06-01,29.4
5846,2019-06-01,12.8
5847,2019-06-01,21.7
5848,2019-06-01,13.3
5849,2019-06-01,20.0
5850,2019-06-01,6.7
5851,2019-06-01,29.4
5852,2019-06-01,10.6
5853,2019-06-01,27.8
5854,2019-06-01,3.3
5855,2019-06-01,30.0
5856,2019-06-01,15.6
5857,2019-06-01,19.4
5858,2019-06-01,14.4
5859,2019-06-01,18.3
5860,2019-06-01,11.7
5861,2019-06-01,32.8
5862,2019-06-01,10.6
5863,2019-06-01,31.1
5864,2019-06-01,18.3
5865,2019-06-01,35.0
5866,2019-06-01,17.2
5867,2019-06-01,31.7
5868,2019-06-01,16.1
5869,2019-06-01,33.3
5870,2019-06-01,13.9
5871,2019-06-01,25.6
5872,2019-06-01,13.3
5873,2019-06-01,8.3
5874,2019-06-01,28.9
5875,2019-06-01,12.2
5876,2019-06-01,28.3
5877,2019-06-01,16.1
5878,2019-06-01,29.4
5879,2019-06-01,12.8
5880,2019-06-01,25.6
5881,2019-06-01,7.2
5882,2019-06-01,22.2
5883,2019-06-01,1.7
5884,2019-06-01,27.8
5885,2019-06-01,6.7
5886,2019-06-01,17.2
5887,2019-06-01,-1.1
5888,2019-06-01,28.3
5889,2019-06-01,7.8
5890,2019-06-01,18.3
5891,2019-06-01,3.3
5892,2019-06-01,17.8
5893,2019-06-01,0.0
5894,2019-06-01,22.8
5895,2019-06-01,6.7
5896,2019-06-01,23.3
5897,2019-06-01,3.9
5898,2019-06-01,21.1
5899,2019-06-01,1.7
5900,2019-06-01,13.3
5901,2019-06-01,-1.1
5902,2019-06-01,23.3
5903,2019-06-01,7.8
5904,2019-06-01,24.4
5905,2019-06-01,6.7
5906,2019-06-01,27.2
5907,2019-06-01,7.2
5908,2019-06-01,18.3
5909,2019-06-01,6.7
5910,2019-06-01,20.6
5911,2019-06-01,4.4
5912,2019-06-01,27.2
5913,2019-06-01,7.8
5914,2019-06-01,25.0
5915,2019-06-01,7.2
5916,2019-06-01,12.8
5917,2019-06-01,0.6
5918,2019-06-01,27.8
5919,2019-06-01,11.1
5920,2019-06-01,26.1
5921,2019-06-01,10.0
5922,2019-06-01,21.7
5923,2019-06-01,10.0
5924,2019-06-01,21.1
5925,2019-06-01,3.9
5926,2019-06-01,28.9
5927,2019-06-01,7.8
5928,2019-06-01,28.3
5929,2019-06-01,11.7
5930,2019-06-01,26.7
5931,2019-06-01,-1.7
5932,2019-06-01,9.4
5933,2019-06-01,2.2
5934,2019-06-01,16.1
5935,2019-06-01,0.0
5936,2019-06-01,20.0
5937,2019-06-01,-1.7
5938,2019-06-01,25.0
5939,2019-06-01,3.9
5940,2019-06-01,25.6
5941,2019-06-01,12.2
5942,2019-06-01,21.7
5943,2019-06-01,7.2
5944,2019-06-01,26.1
5945,2019-06-01,8.3
5946,2019-06-01,18.9
5947,2019-06-01,3.9
5948,2019-06-01,18.3
5949,2019-06-01,-5.6
5950,2019-06-01,15.6
5951,2019-06-01,0.0
5952,2019-06-01,23.3
5953,2019-06-01,5.6
5954,2019-06-01,17.2
5955,2019-06-01,3.9
5956,2019-06-01,28.3
5957,2019-06-01,6.1
5958,2019-06-01,20.0
5959,2019-06-01,1.1
5960,2019-06-01,27.2
5961,2019-06-01,7.8
5962,2019-06-01,28.9
5963,2019-06-01,8.9
5964,2019-06-01,16.1
5965,2019-06-01,-2.8
5966,2019-06-01,15.6
5967,2019-06-01,0.0
5968,2019-06-01,26.7
5969,2019-06-01,12.2
5970,2019-06-01,21.7
5971,2019-06-01,2.2
5972,2019-06-01,22.2
5973,2019-06-01,8.9
5974,2019-06-01,25.0
5975,2019-06-01,3.9
5976,2019-06-01,18.9
5977,2019-06-01,1.1
5978,2019-06-01,20.6
5979,2019-06-01,1.7
5980,2019-06-01,24.4
5981,2019-06-01,9.4
5982,2019-06-01,26.1
5983,2019-06-01,7.2
5984,2019-06-01,21.1
5985,2019-06-01,-1.7
5986,2019-06-01,23.9
5987,2019-06-01,7.2
5988,2019-06-01,23.3
5989,2019-06-01,7.8
5990,2019-06-01,20.6
5991,2019-06-01,6.1
5992,2019-06-01,25.6
5993,2019-06-01,9.4
5994,2019-06-01,17.8
5995,2019-06-01,-3.3
5996,2019-06-01,27.8
5997,2019-06-01,10.6
5998,2019-06-01,30.0
5999,2019-06-01,10.6
6000,2020-06-01,29.2
6001,2020-06-01,24.7
6002,2020-06-01,16.2
6003,2020-06-01,8.2
6004,2020-06-01,21.5
6005,2020-06-01,10.0
6006,2020-06-01,33.8
6007,2020-06-01,15.8
6008,2020-06-01,29.0
6009,2020-06-01,9.5
6010,2020-06-01,29.4
6011,2020-06-01,28.3
6012,2020-06-01,30.0
6013,2020-06-01,25.0
6014,2020-06-01,33.3
6015,2020-06-01,25.6
6016,2020-06-01,31.1
6017,2020-06-01,26.7
6018,2020-06-01,31.7
6019,2020-06-01,11.1
6020,2020-06-01,33.3
6021,2020-06-01,21.1
6022,2020-06-01,28.9
6023,2020-06-01,20.0
6024,2020-06-01,30.0
6025,2020-06-01,17.8
6026,2020-06-01,31.7
6027,2020-06-01,22.2
6028,2020-06-01,32.2
6029,2020-06-01,20.0
6030,2020-06-01,33.3
6031,2020-06-01,26.1
6032,2020-06-01,33.3
6033,2020-06-01,25.0
6034,2020-06-01,31.7
6035,2020-06-01,22.2
6036,2020-06-01,34.4
6037,2020-06-01,21.7
6038,2020-06-01,30.6
6039,2020-06-01,21.1
6040,2020-06-01,27.2
6041,2020-06-01,18.9
6042,2020-06-01,32.2
6043,2020-06-01,26.1
6044,2020-06-01,30.6
6045,2020-06-01,22.2
6046,2020-06-01,30.0
6047,2020-06-01,20.6
6048,2020-06-01,31.7
6049,2020-06-01,25.0
6050,2020-06-01,31.1
6051,2020-06-01,25.0
6052,2020-06-01,31.7
6053,2020-06-01,14.4
6054,2020-06-01,32.8
6055,2020-06-01,23.3
6056,2020-06-01,32.2
6057,2020-06-01,26.7
6058,2020-06-01,31.7
6059,2020-06-01,25.6
6060,2020-06-01,25.6
6061,2020-06-01,12.8
6062,2020-06-01,28.9
6063,2020-06-01,15.6
6064,2020-06-01,29.4
6065,2020-06-01,17.2
6066,2020-06-01,29.4
6067,2020-06-01,13.3
6068,2020-06-01,30.0
6069,2020-06-01,12.8
6070,2020-06-01,32.2
6071,2020-06-01,20.6
6072,2020-06-01,29.4
6073,2020-06-01,14.4
6074,2020-06-01,30.0
6075,2020-06-01,15.6
6076,2020-06-01,31.1
6077,2020-06-01,20.0
6078,2020-06-01,26.7
6079,2020-06-01,14.4
6080,2020-06-01,31.7
6081,2020-06-01,13.3
6082,2020-06-01,30.0
6083,2020-06-01,18.3
6084,2020-06-01,28.9
6085,2020-06-01,13.3
6086,2020-06-01,31.7
6087,2020-06-01,13.3
6088,2020-06-01,30.0
6089,2020-06-01,16.1
6090,2020-06-01,31.1
6091,2020-06-01,18.9
6092,2020-06-01,30.0
6093,2020-06-01,25.0
6094,2020-06-01,30.6
6095,2020-06-01,13.9
6096,2020-06-01,28.9
6097,2020-06-01,16.1
6098,2020-06-01,32.2
6099,2020-06-01,20.0
6100,2020-06-01,32.2
6101,2020-06-01,17.8
6102,2020-06-01,29.4
6103,2020-06-01,12.8
6104,2020-06-01,31.1
6105,2020-06-01,13.9
6106,2020-06-01,29.4
6107,2020-06-01,14.4
6108,2020-06-01,31.1
6109,2020-06-01,17.8
6110,2020-06-01,29.4
6111,2020-06-01,15.6
6112,2020-06-01,27.2
6113,2020-06-01,16.1
6114,2020-06-01,27.2
6115,2020-06-01,15.6
6116,2020-06-01,28.3
6117,2020-06-01,12.2
6118,2020-06-01,28.9
6119,2020-06-01,11.7
6120,2020-06-01,27.2
6121,2020-06-01,11.1
6122,2020-06-01,32.2
6123,2020-06-01,19.4
6124,2020-06-01,28.3
6125,2020-06-01,11.7
6126,2020-06-01,32.2
6127,2020-06-01,14.4
6128,2020-06-01,31.7
6129,2020-06-01,19.4
6130,2020-06-01,30.6
6131,2020-06-01,15.6
6132,2020-06-01,30.6
6133,2020-06-01,16.7
6134,2020-06-01,28.9
6135,2020-06-01,11.7
6136,2020-06-01,30.0
6137,2020-06-01,13.3
6138,2020-06-01,29.4
6139,2020-06-01,16.1
6140,2020-06-01,31.1
6141,2020-06-01,16.1
6142,2020-06-01,31.7
6143,2020-06-01,17.8
6144,2020-06-01,26.7
6145,2020-06-01,11.1
6146,2020-06-01,27.2
6147,2020-06-01,12.2
6148,2020-06-01,27.2
6149,2020-06-01,11.7
6150,2020-06-01,28.9
6151,2020-06-01,16.7
6152,2020-06-01,27.2
6153,2020-06-01,14.4
6154,2020-06-01,32.2
6155,2020-06-01,18.9
6156,2020-06-01,28.9
6157,2020-06-01,14.4
6158,2020-06-01,26.7
6159,2020-06-01,13.9
6160,2020-06-01,29.4
6161,2020-06-01,11.7
6162,2020-06-01,26.1
6163,2020-06-01,13.3
6164,2020-06-01,28.9
6165,2020-06-01,11.1
6166,2020-06-01,31.7
6167,2020-06-01,18.3
6168,2020-06-01,29.4
6169,2020-06-01,12.8
6170,2020-06-01,28.9
6171,2020-06-01,12.2
6172,2020-06-01,30.0
6173,2020-06-01,16.1
6174,2020-06-01,31.7
6175,2020-06-01,18.3
6176,2020-06-01,31.1
6177,2020-06-01,15.6
6178,2020-06-01,26.7
6179,2020-06-01,10.6
6180,2020-06-01,29.4
6181,2020-06-01,12.8
6182,2020-06-01,27.8
6183,2020-06-01,13.9
6184,2020-06-01,38.9
6185,2020-06-01,22.2
6186,2020-06-01,41.7
6187,2020-06-01,16.1
6188,2020-06-01,24.4
6189,2020-06-01,13.3
6190,2020-06-01,37.2
6191,2020-06-01,18.9
6192,2020-06-01,40.0
6193,2020-06-01,22.8
6194,2020-06-01,35.0
6195,2020-06-01,13.3
6196,2020-06-01,45.0
6197,2020-06-01,20.0
6198,2020-06-01,26.7
6199,2020-06-01,1.7
6200,2020-06-01,39.4
6201,2020-06-01,8.9
6202,2020-06-01,32.2
6203,2020-06-01,16.7
6204,2020-06-01,38.9
6205,2020-06-01,22.8
6206,2020-06-01,25.6
6207,2020-06-01,5.0
6208,2020-06-01,41.7
6209,2020-06-01,22.8
6210,2020-06-01,38.9
6211,2020-06-01,21.7
6212,2020-06-01,40.0
6213,2020-06-01,13.9
6214,2020-06-01,40.0
6215,2020-06-01,17.8
6216,2020-06-01,34.4
6217,2020-06-01,13.9
6218,2020-06-01,32.8
6219,2020-06-01,16.1
6220,2020-06-01,36.1
6221,2020-06-01,16.1
6222,2020-06-01,37.8
6223,2020-06-01,16.1
6224,2020-06-01,40.6
6225,2020-06-01,23.9
6226,2020-06-01,39.4
6227,2020-06-01,17.8
6228,2020-06-01,40.6
6229,2020-06-01,23.9
6230,2020-06-01,41.1
6231,2020-06-01,27.8
6232,2020-06-01,37.2
6233,2020-06-01,18.9
6234,2020-06-01,27.2
6235,2020-06-01,11.7
6236,2020-06-01,38.9
6237,2020-06-01,21.1
6238,2020-06-01,28.3
6239,2020-06-01,11.1
6240,2020-06-01,35.0
6241,2020-06-01,35.0
6242,2020-06-01,15.0
6243,2020-06-01,38.3
6244,2020-06-01,21.7
6245,2020-06-01,41.1
6246,2020-06-01,23.3
6247,2020-06-01,28.3
6248,2020-06-01,12.2
6249,2020-06-01,37.2
6250,2020-06-01,16.7
6251,2020-06-01,31.1
6252,2020-06-01,16.7
6253,2020-06-01,38.3
6254,2020-06-01,13.3
6255,2020-06-01,44.4
6256,2020-06-01,24.4
6257,2020-06-01,28.9
6258,2020-06-01,15.0
6259,2020-06-01,32.2
6260,2020-06-01,17.2
6261,2020-06-01,36.1
6262,2020-06-01,15.0
6263,2020-06-01,35.0
6264,2020-06-01,20.0
6265,2020-06-01,40.0
6266,2020-06-01,19.4
6267,2020-06-01,31.7
6268,2020-06-01,14.4
6269,2020-06-01,32.8
6270,2020-06-01,12.2
6271,2020-06-01,40.6
6272,2020-06-01,22.2
6273,2020-06-01,33.3
6274,2020-06-01,15.0
6275,2020-06-01,40.6
6276,2020-06-01,18.9
6277,2020-06-01,43.3
6278,2020-06-01,27.8
6279,2020-06-01,40.0
6280,2020-06-01,27.2
6281,2020-06-01,28.3
6282,2020-06-01,10.0
6283,2020-06-01,37.2
6284,2020-06-01,23.3
6285,2020-06-01,31.1
6286,2020-06-01,13.3
6287,2020-06-01,32.8
6288,2020-06-01,10.0
6289,2020-06-01,41.7
6290,2020-06-01,23.3
6291,2020-06-01,42.2
6292,2020-06-01,22.8
6293,2020-06-01,41.7
6294,2020-06-01,23.3
6295,2020-06-01,39.4
6296,2020-06-01,18.3
6297,2020-06-01,40.6
6298,2020-06-01,21.7
6299,2020-06-01,32.8
6300,2020-06-01,12.8
6301,2020-06-01,36.1
6302,2020-06-01,31.1
6303,2020-06-01,13.3
6304,2020-06-01,36.7
6305,2020-06-01,20.0
6306,2020-06-01,36.7
6307,2020-06-01,13.9
6308,2020-06-01,37.8
6309,2020-06-01,17.8
6310,2020-06-01,32.8
6311,2020-06-01,7.2
6312,2020-06-01,28.9
6313,2020-06-01,15.0
6314,2020-06-01,36.7
6315,2020-06-01,15.6
6316,2020-06-01,29.4
6317,2020-06-01,15.6
6318,2020-06-01,8.9
6319,2020-06-01,43.3
6320,2020-06-01,20.6
6321,2020-06-01,32.2
6322,2020-06-01,17.8
6323,2020-06-01,39.4
6324,2020-06-01,22.8
6325,2020-06-01,36.7
6326,2020-06-01,18.9
6327,2020-06-01,36.7
6328,2020-06-01,15.6
6329,2020-06-01,33.3
6330,2020-06-01,5.6
6331,2020-06-01,38.9
6332,2020-06-01,15.6
6333,2020-06-01,37.8
6334,2020-06-01,11.1
6335,2020-06-01,27.8
6336,2020-06-01,11.1
6337,2020-06-01,35.0
6338,2020-06-01,18.3
6339,2020-06-01,40.6
6340,2020-06-01,23.3
6341,2020-06-01,43.3
6342,2020-06-01,20.6
6343,2020-06-01,27.2
6344,2020-06-01,16.7
6345,2020-06-01,26.7
6346,2020-06-01,13.9
6347,2020-06-01,28.3
6348,2020-06-01,16.1
6349,2020-06-01,29.4
6350,2020-06-01,18.3
6351,2020-06-01,28.9
6352,2020-06-01,16.7
6353,2020-06-01,25.0
6354,2020-06-01,12.8
6355,2020-06-01,27.2
6356,2020-06-01,13.9
6357,2020-06-01,28.3
6358,2020-06-01,17.2
6359,2020-06-01,28.3
6360,2020-06-01,15.0
6361,2020-06-01,25.0
6362,2020-06-01,15.6
6363,2020-06-01,27.2
6364,2020-06-01,12.2
6365,2020-06-01,27.2
6366,2020-06-01,13.9
6367,2020-06-01,28.3
6368,2020-06-01,13.9
6369,2020-06-01,28.3
6370,2020-06-01,15.6
6371,2020-06-01,25.6
6372,2020-06-01,12.2
6373,2020-06-01,28.3
6374,2020-06-01,15.0
6375,2020-06-01,25.6
6376,2020-06-01,15.0
6377,2020-06-01,27.8
6378,2020-06-01,16.1
6379,2020-06-01,27.8
6380,2020-06-01,17.2
6381,2020-06-01,28.9
6382,2020-06-01,13.9
6383,2020-06-01,28.3
6384,2020-06-01,16.7
6385,2020-06-01,31.1
6386,2020-06-01,16.1
6387,2020-06-01,27.8
6388,2020-06-01,13.9
6389,2020-06-01,27.8
6390,2020-06-01,16.1
6391,2020-06-01,23.9
6392,2020-06-01,14.4
6393,2020-06-01,28.3
6394,2020-06-01,15.0
6395,2020-06-01,27.8
6396,2020-06-01,17.2
6397,2020-06-01,31.1
6398,2020-06-01,13.3
6399,2020-06-01,28.3
6400,2020-06-01,11.7
6401,2020-06-01,27.2
6402,2020-06-01,14.4
6403,2020-06-01,27.8
6404,2020-06-01,15.0
6405,2020-06-01,27.2
6406,2020-06-01,14.4
6407,2020-06-01,28.3
6408,2020-06-01,16.7
6409,2020-06-01,27.8
6410,2020-06-01,14.4
6411,2020-06-01,26.7
6412,2020-06-01,13.9
6413,2020-06-01,27.2
6414,2020-06-01,13.9
6415,2020-06-01,27.8
6416,2020-06-01,17.8
6417,2020-06-01,27.8
6418,2020-06-01,13.9
6419,2020-06-01,27.8
6420,2020-06-01,17.2
6421,2020-06-01,28.3
6422,2020-06-01,13.9
6423,2020-06-01,29.4
6424,2020-06-01,16.7
6425,2020-06-01,27.2
6426,2020-06-01,16.1
6427,2020-06-01,24.4
6428,2020-06-01,14.4
6429,2020-06-01,25.6
6430,2020-06-01,13.3
6431,2020-06-01,30.0
6432,2020-06-01,15.6
6433,2020-06-01,27.8
6434,2020-06-01,16.1
6435,2020-06-01,27.8
6436,2020-06-01,13.9
6437,2020-06-01,26.7
6438,2020-06-01,12.8
6439,2020-06-01,28.3
6440,2020-06-01,12.2
6441,2020-06-01,28.3
6442,2020-06-01,16.1
6443,2020-06-01,26.7
6444,2020-06-01,12.2
6445,2020-06-01,27.2
6446,2020-06-01,12.8
6447,2020-06-01,27.2
6448,2020-06-01,13.9
6449,2020-06-01,26.1
6450,2020-06-01,15.6
6451,2020-06-01,27.8
6452,2020-06-01,12.2
6453,2020-06-01,28.3
6454,2020-06-01,13.9
6455,2020-06-01,28.9
6456,2020-06-01,15.0
6457,2020-06-01,27.2
6458,2020-06-01,16.1
6459,2020-06-01,29.4
6460,2020-06-01,16.7
6461,2020-06-01,30.0
6462,2020-06-01,12.2
6463,2020-06-01,28.3
6464,2020-06-01,14.4
6465,2020-06-01,28.9
6466,2020-06-01,16.1
6467,2020-06-01,27.2
6468,2020-06-01,17.2
6469,2020-06-01,27.8
6470,2020-06-01,15.0
6471,2020-06-01,31.1
6472,2020-06-01,16.7
6473,2020-06-01,26.7
6474,2020-06-01,15.6
6475,2020-06-01,27.2
6476,2020-06-01,11.1
6477,2020-06-01,27.8
6478,2020-06-01,18.3
6479,2020-06-01,28.3
6480,2020-06-01,16.7
6481,2020-06-01,26.1
6482,2020-06-01,12.8
6483,2020-06-01,28.3
6484,2020-06-01,15.0
6485,2020-06-01,28.3
6486,2020-06-01,13.3
6487,2020-06-01,28.3
6488,2020-06-01,17.2
6489,2020-06-01,27.8
6490,2020-06-01,13.3
6491,2020-06-01,28.3
6492,2020-06-01,13.9
6493,2020-06-01,28.9
6494,2020-06-01,18.3
6495,2020-06-01,26.7
6496,2020-06-01,17.2
6497,2020-06-01,30.6
6498,2020-06-01,17.2
6499,2020-06-01,30.0
6500,2020-06-01,12.8
6501,2020-06-01,41.7
6502,2020-06-01,30.6
6503,2020-06-01,16.1
6504,2020-06-01,25.0
6505,2020-06-01,8.9
6506,2020-06-01,28.9
6507,2020-06-01,16.1
6508,2020-06-01,25.0
6509,2020-06-01,8.3
6510,2020-06-01,27.8
6511,2020-06-01,15.0
6512,2020-06-01,26.1
6513,2020-06-01,16.1
6514,2020-06-01,32.8
6515,2020-06-01,16.7
6516,2020-06-01,30.0
6517,2020-06-01,12.2
6518,2020-06-01,15.0
6519,2020-06-01,13.3
6520,2020-06-01,22.8
6521,2020-06-01,5.0
6522,2020-06-01,18.9
6523,2020-06-01,11.7
6524,2020-06-01,22.8
6525,2020-06-01,8.3
6526,2020-06-01,20.6
6527,2020-06-01,6.7
6528,2020-06-01,37.2
6529,2020-06-01,19.4
6530,2020-06-01,18.9
6531,2020-06-01,6.7
6532,2020-06-01,22.2
6533,2020-06-01,32.2
6534,2020-06-01,15.6
6535,2020-06-01,30.0
6536,2020-06-01,15.6
6537,2020-06-01,23.9
6538,2020-06-01,10.6
6539,2020-06-01,18.9
6540,2020-06-01,10.0
6541,2020-06-01,29.4
6542,2020-06-01,12.2
6543,2020-06-01,32.8
6544,2020-06-01,5.6
6545,2020-06-01,18.3
6546,2020-06-01,8.3
6547,2020-06-01,21.7
6548,2020-06-01,11.7
6549,2020-06-01,22.8
6550,2020-06-01,10.0
6551,2020-06-01,20.6
6552,2020-06-01,10.6
6553,2020-06-01,20.0
6554,2020-06-01,9.4
6555,2020-06-01,36.7
6556,2020-06-01,18.3
6557,2020-06-01,25.0
6558,2020-06-01,14.4
6559,2020-06-01,23.9
6560,2020-06-01,11.7
6561,2020-06-01,25.6
6562,2020-06-01,11.1
6563,2020-06-01,26.7
6564,2020-06-01,16.1
6565,2020-06-01,23.3
6566,2020-06-01,11.1
6567,2020-06-01,29.4
6568,2020-06-01,16.7
6569,2020-06-01,24.4
6570,2020-06-01,14.4
6571,2020-06-01,22.2
6572,2020-06-01,11.7
6573,2020-06-01,26.1
6574,2020-06-01,15.6
6575,2020-06-01,41.1
6576,2020-06-01,28.9
6577,2020-06-01,35.6
6578,2020-06-01,13.9
6579,2020-06-01,27.2
6580,2020-06-01,16.7
6581,2020-06-01,26.1
6582,2020-06-01,8.3
6583,2020-06-01,22.8
6584,2020-06-01,11.7
6585,2020-06-01,35.0
6586,2020-06-01,10.6
6587,2020-06-01,29.4
6588,2020-06-01,14.4
6589,2020-06-01,38.9
6590,2020-06-01,20.0
6591,2020-06-01,31.1
6592,2020-06-01,12.8
6593,2020-06-01,28.9
6594,2020-06-01,15.0
6595,2020-06-01,27.8
6596,2020-06-01,19.4
6597,2020-06-01,30.0
6598,2020-06-01,13.9
6599,2020-06-01,26.7
6600,2020-06-01,15.6
6601,2020-06-01,32.2
6602,2020-06-01,15.6
6603,2020-06-01,20.0
6604,2020-06-01,9.4
6605,2020-06-01,20.0
6606,2020-06-01,13.3
6607,2020-06-01,16.1
6608,2020-06-01,3.3
6609,2020-06-01,23.3
6610,2020-06-01,13.3
6611,2020-06-01,27.8
6612,2020-06-01,15.0
6613,2020-06-01,28.9
6614,2020-06-01,7.8
6615,2020-06-01,23.3
6616,2020-06-01,6.7
6617,2020-06-01,20.6
6618,2020-06-01,12.2
6619,2020-06-01,27.2
6620,2020-06-01,10.6
6621,2020-06-01,22.2
6622,2020-06-01,15.0
6623,2020-06-01,17.2
6624,2020-06-01,11.7
6625,2020-06-01,26.1
6626,2020-06-01,17.2
6627,2020-06-01,18.3
6628,2020-06-01,12.8
6629,2020-06-01,37.2
6630,2020-06-01,19.4
6631,2020-06-01,28.9
6632,2020-06-01,12.2
6633,2020-06-01,20.6
6634,2020-06-01,9.4
6635,2020-06-01,32.2
6636,2020-06-01,14.4
6637,2020-06-01,28.9
6638,2020-06-01,8.9
6639,2020-06-01,31.1
6640,2020-06-01,12.8
6641,2020-06-01,20.0
6642,2020-06-01,12.2
6643,2020-06-01,21.1
6644,2020-06-01,13.3
6645,2020-06-01,26.1
6646,2020-06-01,7.2
6647,2020-06-01,38.9
6648,2020-06-01,20.0
6649,2020-06-01,38.9
6650,2020-06-01,25.6
6651,2020-06-01,37.2
6652,2020-06-01,24.4
6653,2020-06-01,30.0
6654,2020-06-01,13.3
6655,2020-06-01,31.1
6656,2020-06-01,16.1
